keyword	day	clicks	pis	cpc	leads	sales	umsatz	cpo	cpl	scr	lcr	ka	ctr	cost	Nday
textilversand	2006-07-06	2	4	0.485	0	0	0	0	0	0	0	0	0.5	0.97	13335
textilversand	2006-08-25	0	6	0	0	0	0	0	0	0	0	0	0	0	13385
textilversand	2006-08-15	0	1	0	0	0	0	0	0	0	0	0	0	0	13375
textilversand	2006-08-24	0	3	0	0	0	0	0	0	0	0	0	0	0	13384
textilversand	2006-05-14	0	4	0	0	0	0	0	0	0	0	0	0	0	13282
textilversand	2006-05-12	0	3	0	0	0	0	0	0	0	0	0	0	0	13280
textilversand	2006-06-24	0	2	0	0	0	0	0	0	0	0	0	0	0	13323
textilversand	2006-05-15	1	5	0.78	0	0	0	0	0	0	0	0	0.2	0.78	13283
textilversand	2006-05-30	0	5	0	0	0	0	0	0	0	0	0	0	0	13298
textilversand	2006-06-04	0	10	0	0	0	0	0	0	0	0	0	0	0.33	13303
textilversand	2006-06-26	0	4	0	0	0	0	0	0	0	0	0	0	0	13325
textilversand	2006-06-27	0	4	0	0	0	0	0	0	0	0	0	0	0	13326
textilversand	2006-08-29	0	7	0	0	0	0	0	0	0	0	0	0	0	13389
textilversand	2006-07-24	0	3	0	0	0	0	0	0	0	0	0	0	0	13353
textilversand	2006-07-17	0	15	0	0	0	0	0	0	0	0	0	0	0	13346
textilversand	2006-06-02	0	4	0	0	0	0	0	0	0	0	0	0	0	13301
textilversand	2006-06-01	0	4	0	0	0	0	0	0	0	0	0	0	0	13300
textilversand	2006-06-12	0	12	0	0	0	0	0	0	0	0	0	0	0	13311
textilversand	2006-06-10	0	5	0	0	0	0	0	0	0	0	0	0	0	13309
textilversand	2006-07-12	0	19	0	0	0	0	0	0	0	0	0	0	0	13341
textilversand	2006-08-28	0	4	0	0	0	0	0	0	0	0	0	0	0	13388
textilversand	2006-06-23	0	3	0	0	0	0	0	0	0	0	0	0	0	13322
versandhandel kleidung	2006-06-19	2	4	0.695	0	0	0	0	0	0	0	0	0.5	1.39	13318
versandhandel kleidung	2006-07-31	1	0	0	0	0	0	0	0	0	0	0	0	0	13360
versandhandel kleidung	2006-08-01	1	5	0.8	0	0	0	0	0	0	0	0	0.2	0.8	13361
versandhandel kleidung	2006-08-02	0	1	0	0	0	0	0	0	0	0	0	0	0	13362
versandhandel kleidung	2006-07-08	0	10	0	0	0	0	0	0	0	0	0	0	0	13337
versandhandel kleidung	2006-07-04	0	1	0	0	0	0	0	0	0	0	0	0	0	13333
versandhandel kleidung	2006-08-18	1	7	0.85	0	0	0	0	0	0	0	0	0.142857	0.85	13378
versandhandel kleidung	2006-08-16	0	2	0	0	0	0	0	0	0	0	0	0	0	13376
versandhandel kleidung	2006-07-06	1	1	0	0	0	0	0	0	0	0	0	1	0	13335
versandhandel kleidung	2006-07-07	0	1	0	0	0	0	0	0	0	0	0	0	0	13336
versandhandel kleidung	2006-08-13	0	4	0	0	0	0	0	0	0	0	0	0	0	13373
versandhandel kleidung	2006-08-14	0	5	0	0	0	0	0	0	0	0	0	0	0	13374
versandhandel kleidung	2006-05-23	0	4	0	0	0	0	0	0	0	0	0	0	0	13291
versandhandel kleidung	2006-05-11	1	1	0.72	0	0	0	0	0	0	0	0	1	0.72	13279
versandhandel kleidung	2006-08-31	2	5	0.425	0	0	0	0	0	0	0	0	0.4	0.85	13391
versandhandel kleidung	2006-05-29	1	8	0.71	0	0	0	0	0	0	0	0	0.125	0.71	13297
versandhandel kleidung	2006-07-03	0	6	0	0	0	0	0	0	0	0	0	0	0	13332
versandhandel kleidung	2006-06-30	0	4	0	0	0	0	0	0	0	0	0	0	0	13329
versandhandel kleidung	2006-08-30	1	8	0.8	0	0	0	0	0	0	0	0	0.125	0.8	13390
versandhandel kleidung	2006-06-27	0	3	0	0	0	0	0	0	0	0	0	0	0	13326
versandhandel kleidung	2006-08-06	0	5	0	0	0	0	0	0	0	0	0	0	0	13366
versandhandel kleidung	2006-08-19	0	3	0	0	0	0	0	0	0	0	0	0	0	13379
versandhandel kleidung	2006-05-17	0	1	0	0	0	0	0	0	0	0	0	0	0	13285
versandhandel kleidung	2006-05-21	0	3	0	0	0	0	0	0	0	0	0	0	0	13289
versandhandel kleidung	2006-06-01	0	12	0	0	0	0	0	0	0	0	0	0	0.84	13300
versandhandel kleidung	2006-05-20	0	5	0	0	0	0	0	0	0	0	0	0	0	13288
versandhandel kleidung	2006-07-22	0	1	0	0	0	0	0	0	0	0	0	0	0	13351
versandhandel kleidung	2006-05-27	1	8	0.83	0	0	0	0	0	0	0	0	0.125	0.83	13295
versandhandel kleidung	2006-05-22	0	13	0	0	0	0	0	0	0	0	0	0	0	13290
versandhandel kleidung	2006-06-06	1	1	0.83	0	0	0	0	0	0	0	0	1	0.83	13305
versandhandel kleidung	2006-07-18	0	3	0	0	0	0	0	0	0	0	0	0	0	13347
versandhandel kleidung	2006-08-21	0	1	0	0	0	0	0	0	0	0	0	0	0	13381
versandhandel kleidung	2006-06-13	0	5	0	0	0	0	0	0	0	0	0	0	0	13312
versandhandel kleidung	2006-08-15	1	2	0.84	0	0	0	0	0	0	0	0	0.5	0.84	13375
versandhandel kleidung	2006-08-03	0	2	0	0	0	0	0	0	0	0	0	0	0	13363
versandhandel kleidung	2006-08-20	0	1	0	0	0	0	0	0	0	0	0	0	0	13380
versandhandel kleidung	2006-08-11	1	2	0	0	0	0	0	0	0	0	0	0.5	0	13371
versandhandel kleidung	2006-07-21	0	3	0	0	0	0	0	0	0	0	0	0	0	13350
versandhandel kleidung	2006-06-14	0	4	0	0	0	0	0	0	0	0	0	0	0	13313
versandhandel kleidung	2006-06-15	0	3	0	0	0	0	0	0	0	0	0	0	0	13314
versandhandel kleidung	2006-06-25	2	4	0.78	0	0	0	0	0	0	0	0	0.5	1.56	13324
versandhandel kleidung	2006-07-10	1	4	0.8	0	0	0	0	0	0	0	0	0.25	0.8	13339
versandhandel kleidung	2006-05-16	1	7	0.75	0	0	0	0	0	0	0	0	0.142857	0.75	13284
versandhandel kleidung	2006-07-20	0	7	0	0	0	0	0	0	0	0	0	0	0	13349
versandhandel kleidung	2006-06-20	1	11	0.67	0	0	0	0	0	0	0	0	0.0909091	0.67	13319
versandhandel kleidung	2006-05-31	0	2	0	0	0	0	0	0	0	0	0	0	0	13299
versandhandel kleidung	2006-07-25	0	3	0	0	0	0	0	0	0	0	0	0	0	13354
versandhandel kleidung	2006-08-22	0	1	0	0	0	0	0	0	0	0	0	0	0	13382
versandhandel kleidung	2006-07-28	1	4	0	0	0	0	0	0	0	0	0	0.25	0	13357
versandhandel kleidung	2006-06-23	0	2	0	0	0	0	0	0	0	0	0	0	0	13322
versandhandel kleidung	2006-05-12	0	3	0	0	0	0	0	0	0	0	0	0	0	13280
versandhandel kleidung	2006-07-11	0	1	0	0	0	0	0	0	0	0	0	0	0	13340
versandhandel kleidung	2006-07-26	1	1	0	0	0	0	0	0	0	0	0	1	0	13355
versandhandel kleidung	2006-08-27	0	1	0	0	0	0	0	0	0	0	0	0	0	13387
versandhandel kleidung	2006-06-24	0	5	0	0	0	0	0	0	0	0	0	0	0	13323
versandhandel kleidung	2006-07-09	0	4	0	0	0	0	0	0	0	0	0	0	0	13338
versandhandel kleidung	2006-07-14	0	13	0	0	0	0	0	0	0	0	0	0	0	13343
versandhandel kleidung	2006-08-29	2	9	0	0	0	0	0	0	0	0	0	0.222222	0	13389
versandhandel kleidung	2006-07-01	1	5	0.65	0	0	0	0	0	0	0	0	0.2	0.65	13330
versandhandel kleidung	2006-08-04	0	3	0	0	0	0	0	0	0	0	0	0	0	13364
versandhandel kleidung	2006-08-05	0	8	0	0	0	0	0	0	0	0	0	0	0	13365
versandhandel kleidung	2006-08-12	0	1	0	0	0	0	0	0	0	0	0	0	0	13372
versandhandel kleidung	2006-08-23	0	4	0	0	0	0	0	0	0	0	0	0	0	13383
versandhandel kleidung	2006-08-08	0	2	0	0	0	0	0	0	0	0	0	0	0	13368
versandhandel kleidung	2006-06-05	1	5	0.75	0	0	0	0	0	0	0	0	0.2	0.75	13304
versandhandel kleidung	2006-06-11	0	2	0	0	0	0	0	0	0	0	0	0	0	13310
versandhandel kleidung	2006-06-22	0	3	0	0	0	0	0	0	0	0	0	0	0	13321
versandhandel kleidung	2006-05-24	0	2	0	0	0	0	0	0	0	0	0	0	0	13292
versandhandel kleidung	2006-05-13	1	14	0.67	0	0	0	0	0	0	0	0	0.0714286	0.67	13281
versandhandel kleidung	2006-07-29	0	8	0	0	0	0	0	0	0	0	0	0	0	13358
versandhandel kleidung	2006-08-17	0	6	0	0	0	0	0	0	0	0	0	0	0	13377
versandhandel kleidung	2006-06-07	0	4	0	0	0	0	0	0	0	0	0	0	0	13306
versandhandel kleidung	2006-06-21	0	2	0	0	0	0	0	0	0	0	0	0	0	13320
versandhandel kleidung	2006-08-10	0	1	0	0	0	0	0	0	0	0	0	0	0	13370
versandhandel kleidung	2006-08-09	0	3	0	0	0	0	0	0	0	0	0	0	0	13369
versandhandel kleidung	2006-05-19	0	2	0	0	0	0	0	0	0	0	0	0	0	13287
versandhandel kleidung	2006-05-28	0	1	0	0	0	0	0	0	0	0	0	0	0	13296
versandhandel kleidung	2006-05-26	0	2	0	0	0	0	0	0	0	0	0	0	0	13294
versandhandel kleidung	2006-05-15	1	9	0.75	0	0	0	0	0	0	0	0	0.111111	0.75	13283
versandhandel kleidung	2006-07-16	0	3	0	0	0	0	0	0	0	0	0	0	0	13345
versandhandel kleidung	2006-07-27	0	6	0	0	0	0	0	0	0	0	0	0	0	13356
versandhandel kleidung	2006-06-17	0	2	0	0	0	0	0	0	0	0	0	0	0	13316
versandhandel kleidung	2006-07-13	0	2	0	0	0	0	0	0	0	0	0	0	0	13342
versandhandel kleidung	2006-05-10	1	0	0.67	0	0	0	0	0	0	0	0	0	0.67	13278
versandhandel kleidung	2006-06-18	0	1	0	0	0	0	0	0	0	0	0	0	0	13317
versandhandel kleidung	2006-07-23	0	2	0	0	0	0	0	0	0	0	0	0	0	13352
versandhandel kleidung	2006-05-30	0	4	0	0	0	0	0	0	0	0	0	0	0	13298
versandhandel kleidung	2006-06-03	0	3	0	0	0	0	0	0	0	0	0	0	0	13302
versandhandel kleidung	2006-07-05	0	6	0	0	0	0	0	0	0	0	0	0	0	13334
versandhandel kleidung	2006-08-25	2	4	0.375	0	0	0	0	0	0	0	0	0.5	0.75	13385
versandhandel kleidung	2006-07-30	1	3	0.82	0	0	0	0	0	0	0	0	0.333333	0.82	13359
versandhandel kleidung	2006-08-24	0	7	0	0	0	0	0	0	0	0	0	0	0	13384
versandhandel kleidung	2006-06-02	1	1	0	0	0	0	0	0	0	0	0	1	0	13301
versandhandel kleidung	2006-05-18	0	1	0	0	0	0	0	0	0	0	0	0	0	13286
versandhandel kleidung	2006-06-10	0	1	0	0	0	0	0	0	0	0	0	0	0	13309
versandhandel kleidung	2006-06-26	0	12	0	0	0	0	0	0	0	0	0	0	0	13325
versandhandel kleidung	2006-06-04	0	8	0	0	0	0	0	0	0	0	0	0	0	13303
versandhandel kleidung	2006-08-26	0	2	0	0	0	0	0	0	0	0	0	0	0	13386
versandhandel kleidung	2006-07-24	0	4	0	0	0	0	0	0	0	0	0	0	0	13353
versandhandel kleidung	2006-05-14	1	2	0.76	0	0	0	0	0	0	0	0	0.5	0.76	13282
versandhandel kleidung	2006-06-16	0	7	0	0	0	0	0	0	0	0	0	0	0	13315
versandhandel kleidung	2006-07-17	1	2	0	0	1	89.95	0	0	1	0	0	0.5	0	13346
versandhandel kleidung	2006-06-12	1	4	0.74	0	0	0	0	0	0	0	0	0.25	0.74	13311
versandhandel kleidung	2006-07-12	2	10	0.785	0	0	0	0	0	0	0	0	0.2	1.57	13341
versandhandel kleidung	2006-08-28	0	8	0	0	0	0	0	0	0	0	0	0	0	13388
versandhandel kleidung	2006-07-15	0	8	0	0	0	0	0	0	0	0	0	0	0	13344
bekleidung versand	2006-06-19	2	20	1.265	0	0	0	0	0	0	0	0	0.1	2.53	13318
bekleidung versand	2006-05-21	1	47	0.84	0	0	0	0	0	0	0	0	0.0212766	0.84	13289
bekleidung versand	2006-07-08	0	8	0	0	0	0	0	0	0	0	0	0	0	13337
bekleidung versand	2006-07-11	0	31	0	0	0	0	0	0	0	0	0	0	0	13340
bekleidung versand	2006-08-18	0	26	0	0	0	0	0	0	0	0	0	0	0	13378
bekleidung versand	2006-05-16	1	46	1.51	0	0	0	0	0	0	0	0	0.0217391	1.51	13284
bekleidung versand	2006-08-13	0	23	0	0	0	0	0	0	0	0	0	0	0	13373
bekleidung versand	2006-08-14	0	23	0	0	0	0	0	0	0	0	0	0	0	13374
bekleidung versand	2006-08-31	0	37	0	0	0	0	0	0	0	0	0	0	0	13391
bekleidung versand	2006-08-30	0	26	0	0	0	0	0	0	0	0	0	0	0	13390
bekleidung versand	2006-06-22	2	36	1.305	0	0	0	0	0	0	0	0	0.0555556	2.61	13321
bekleidung versand	2006-06-30	0	8	0	0	0	0	0	0	0	0	0	0	0	13329
bekleidung versand	2006-06-25	1	35	0	0	0	0	0	0	0	0	0	0.0285714	0	13324
bekleidung versand	2006-05-19	1	42	1.32	0	0	0	0	0	0	0	0	0.0238095	1.32	13287
bekleidung versand	2006-05-29	0	91	0	0	0	0	0	0	0	0	0	0	0	13297
bekleidung versand	2006-07-25	1	31	1.38	0	0	0	0	0	0	0	0	0.0322581	1.38	13354
bekleidung versand	2006-08-19	0	11	0	0	0	0	0	0	0	0	0	0	0	13379
bekleidung versand	2006-06-04	0	61	0	0	0	0	0	0	0	0	0	0	0	13303
bekleidung versand	2006-06-07	0	36	0	0	0	0	0	0	0	0	0	0	0	13306
bekleidung versand	2006-08-26	0	29	0	0	0	0	0	0	0	0	0	0	0	13386
bekleidung versand	2006-05-28	4	46	0.83	0	0	0	0	0	0	0	0	0.0869565	3.32	13296
bekleidung versand	2006-07-18	1	32	0	0	0	0	0	0	0	0	0	0.03125	0	13347
bekleidung versand	2006-07-29	0	8	0	0	0	0	0	0	0	0	0	0	0	13358
bekleidung versand	2006-07-19	0	31	0	0	0	0	0	0	0	0	0	0	0	13348
bekleidung versand	2006-08-21	0	22	0	0	0	0	0	0	0	0	0	0	0	13381
bekleidung versand	2006-07-07	2	18	0	0	0	0	0	0	0	0	0	0.111111	0	13336
bekleidung versand	2006-08-15	0	21	0	0	0	0	0	0	0	0	0	0	0	13375
bekleidung versand	2006-06-08	2	44	1.31	0	0	0	0	0	0	0	0	0.0454545	2.62	13307
bekleidung versand	2006-07-09	1	17	1.06	0	0	0	0	0	0	0	0	0.0588235	1.06	13338
bekleidung versand	2006-07-06	0	12	0	0	0	0	0	0	0	0	0	0	0	13335
bekleidung versand	2006-08-20	0	16	0	0	0	0	0	0	0	0	0	0	0	13380
bekleidung versand	2006-06-13	0	38	0	0	0	0	0	0	0	0	0	0	0	13312
bekleidung versand	2006-08-11	0	19	0	0	0	0	0	0	0	0	0	0	0	13371
bekleidung versand	2006-07-15	0	13	0	0	0	0	0	0	0	0	0	0	0	13344
bekleidung versand	2006-06-14	0	65	0	0	0	0	0	0	0	0	0	0	0	13313
bekleidung versand	2006-06-15	1	98	0	0	0	0	0	0	0	0	0	0.0102041	0	13314
bekleidung versand	2006-08-27	1	40	0	0	0	0	0	0	0	0	0	0.025	0	13387
bekleidung versand	2006-08-12	0	25	0	0	0	0	0	0	0	0	0	0	0	13372
bekleidung versand	2006-06-20	2	38	1.23	0	0	0	0	0	0	0	0	0.0526316	2.46	13319
bekleidung versand	2006-08-22	1	42	1.51	0	0	0	0	0	0	0	0	0.0238095	1.51	13382
bekleidung versand	2006-06-23	0	29	0	0	0	0	0	0	0	0	0	0	0	13322
bekleidung versand	2006-05-22	1	48	0.93	0	0	0	0	0	0	0	0	0.0208333	0.93	13290
bekleidung versand	2006-06-10	0	23	0	0	0	0	0	0	0	0	0	0	0	13309
bekleidung versand	2006-07-21	0	10	0	0	0	0	0	0	0	0	0	0	0	13350
bekleidung versand	2006-05-10	0	7	0	0	0	0	0	0	0	0	0	0	0	13278
bekleidung versand	2006-07-26	0	21	0	0	0	0	0	0	0	0	0	0	0	13355
bekleidung versand	2006-06-24	0	25	0	0	0	0	0	0	0	0	0	0	0	13323
bekleidung versand	2006-05-13	0	1	0	0	0	0	0	0	0	0	0	0	0	13281
bekleidung versand	2006-07-22	0	20	0	0	0	0	0	0	0	0	0	0	0	13351
bekleidung versand	2006-05-15	1	55	1.56	0	0	0	0	0	0	0	0	0.0181818	1.56	13283
bekleidung versand	2006-05-18	1	39	1.39	0	0	0	0	0	0	0	0	0.025641	1.39	13286
bekleidung versand	2006-05-30	1	253	0.95	0	0	0	0	0	0	0	0	0.00395257	0.95	13298
bekleidung versand	2006-07-31	0	27	0	0	0	0	0	0	0	0	0	0	0	13360
bekleidung versand	2006-08-01	0	17	0	0	0	0	0	0	0	0	0	0	0	13361
bekleidung versand	2006-08-02	0	33	0	0	0	0	0	0	0	0	0	0	0	13362
bekleidung versand	2006-08-03	1	20	1.26	0	0	0	0	0	0	0	0	0.05	1.26	13363
bekleidung versand	2006-08-04	0	27	0	0	0	0	0	0	0	0	0	0	0	13364
bekleidung versand	2006-08-05	0	8	0	0	0	0	0	0	0	0	0	0	0	13365
bekleidung versand	2006-05-17	0	35	0	0	0	0	0	0	0	0	0	0	0	13285
bekleidung versand	2006-08-23	1	19	0	0	0	0	0	0	0	0	0	0.0526316	0	13383
bekleidung versand	2006-06-29	0	10	0	0	0	0	0	0	0	0	0	0	0	13328
bekleidung versand	2006-06-06	1	55	0	0	0	0	0	0	0	0	0	0.0181818	0	13305
bekleidung versand	2006-06-18	0	17	0	0	0	0	0	0	0	0	0	0	0	13317
bekleidung versand	2006-07-04	0	17	0	0	0	0	0	0	0	0	0	0	0	13333
bekleidung versand	2006-08-06	0	37	0	0	0	0	0	0	0	0	0	0	0	13366
bekleidung versand	2006-08-17	1	25	0	0	0	0	0	0	0	0	0	0.04	0	13377
bekleidung versand	2006-05-09	0	2	0	0	0	0	0	0	0	0	0	0	0	13277
bekleidung versand	2006-06-21	1	40	0	0	0	0	0	0	0	0	0	0.025	0	13320
bekleidung versand	2006-08-10	0	27	0	0	0	0	0	0	0	0	0	0	0	13370
bekleidung versand	2006-06-01	1	41	0.7	0	0	0	0	0	0	0	0	0.0243902	0.7	13300
bekleidung versand	2006-07-28	0	13	0	0	0	0	0	0	0	0	0	0	0	13357
bekleidung versand	2006-08-09	0	30	0	0	0	0	0	0	0	0	0	0	0	13369
bekleidung versand	2006-08-08	0	21	0	0	0	0	0	0	0	0	0	0	0	13368
bekleidung versand	2006-06-03	1	59	0.98	0	0	0	0	0	0	0	0	0.0169492	0.98	13302
bekleidung versand	2006-05-31	2	44	0.985	0	0	0	0	0	0	0	0	0.0454545	1.97	13299
bekleidung versand	2006-07-16	0	14	0	0	0	0	0	0	0	0	0	0	0	13345
bekleidung versand	2006-05-24	0	71	0	0	0	0	0	0	0	0	0	0	1.06	13292
bekleidung versand	2006-07-27	0	28	0	0	0	0	0	0	0	0	0	0	0	13356
bekleidung versand	2006-06-17	0	38	0	0	0	0	0	0	0	0	0	0	0	13316
bekleidung versand	2006-05-14	2	23	0.995	0	0	0	0	0	0	0	0	0.0869565	1.99	13282
bekleidung versand	2006-07-13	0	12	0	0	0	0	0	0	0	0	0	0	0	13342
bekleidung versand	2006-07-20	0	20	0	0	0	0	0	0	0	0	0	0	0	13349
bekleidung versand	2006-06-05	0	37	0	0	0	0	0	0	0	0	0	0	0	13304
bekleidung versand	2006-08-29	1	35	0	0	0	0	0	0	0	0	0	0.0285714	0	13389
bekleidung versand	2006-07-03	0	36	0	0	0	0	0	0	0	0	0	0	0	13332
bekleidung versand	2006-08-25	0	46	0	0	0	0	0	0	0	0	0	0	0	13385
bekleidung versand	2006-07-23	0	32	0	0	0	0	0	0	0	0	0	0	0	13352
bekleidung versand	2006-05-23	2	72	0.76	0	0	0	0	0	0	0	0	0.0277778	1.52	13291
bekleidung versand	2006-08-16	0	19	0	0	0	0	0	0	0	0	0	0	0	13376
bekleidung versand	2006-07-10	0	23	0	0	0	0	0	0	0	0	0	0	0	13339
bekleidung versand	2006-07-30	0	20	0	0	0	0	0	0	0	0	0	0	0	13359
bekleidung versand	2006-08-24	0	35	0	0	0	0	0	0	0	0	0	0	0	13384
bekleidung versand	2006-07-14	0	32	0	0	0	0	0	0	0	0	0	0	0	13343
bekleidung versand	2006-06-28	0	30	0	0	0	0	0	0	0	0	0	0	0	13327
bekleidung versand	2006-06-26	2	43	1.26	0	0	0	0	0	0	0	0	0.0465116	2.52	13325
bekleidung versand	2006-06-27	0	44	0	0	0	0	0	0	0	0	0	0	0	13326
bekleidung versand	2006-07-02	0	28	0	0	0	0	0	0	0	0	0	0	0	13331
bekleidung versand	2006-08-07	0	19	0	0	0	0	0	0	0	0	0	0	0	13367
bekleidung versand	2006-05-26	1	33	0.96	0	0	0	0	0	0	0	0	0.030303	0.96	13294
bekleidung versand	2006-07-24	0	40	0	0	0	0	0	0	0	0	0	0	0	13353
bekleidung versand	2006-06-16	0	27	0	0	0	0	0	0	0	0	0	0	0	13315
bekleidung versand	2006-05-11	0	1	0	0	0	0	0	0	0	0	0	0	0	13279
bekleidung versand	2006-07-17	1	28	1.08	0	0	0	0	0	0	0	0	0.0357143	1.08	13346
bekleidung versand	2006-07-05	0	24	0	0	0	0	0	0	0	0	0	0	0	13334
bekleidung versand	2006-05-20	2	37	0.57	0	0	0	0	0	0	0	0	0.0540541	1.14	13288
bekleidung versand	2006-06-09	0	43	0	0	0	0	0	0	0	0	0	0	0	13308
bekleidung versand	2006-05-25	2	46	0	0	0	0	0	0	0	0	0	0.0434783	0	13293
bekleidung versand	2006-06-12	0	49	0	0	0	0	0	0	0	0	0	0	0	13311
bekleidung versand	2006-06-11	1	31	1.03	0	0	0	0	0	0	0	0	0.0322581	1.03	13310
bekleidung versand	2006-05-27	0	31	0	0	0	0	0	0	0	0	0	0	0	13295
bekleidung versand	2006-07-01	1	12	1.03	0	0	0	0	0	0	0	0	0.0833333	1.03	13330
bekleidung versand	2006-07-12	1	29	1.37	0	0	0	0	0	0	0	0	0.0344828	1.37	13341
bekleidung versand	2006-08-28	1	21	1.52	0	0	0	0	0	0	0	0	0.047619	1.52	13388
bekleidung versand	2006-06-02	0	44	0	0	0	0	0	0	0	0	0	0	0	13301
kleidung versand	2006-07-07	0	30	0	0	0	0	0	0	0	0	0	0	0	13336
kleidung versand	2006-06-19	0	43	0	0	0	0	0	0	0	0	0	0	0	13318
kleidung versand	2006-07-19	7	109	1.09286	0	0	0	0	0	0	0	0	0.0642202	7.65	13348
kleidung versand	2006-06-02	0	32	0	0	0	0	0	0	0	0	0	0	0	13301
kleidung versand	2006-07-11	3	85	1.66667	0	0	0	0	0	0	0	0	0.0352941	5	13340
kleidung versand	2006-08-14	1	30	0.91	0	0	0	0	0	0	0	0	0.0333333	0.91	13374
kleidung versand	2006-08-13	1	29	0.9	0	0	0	0	0	0	0	0	0.0344828	0.9	13373
kleidung versand	2006-07-08	0	11	0	0	0	0	0	0	0	0	0	0	0	13337
kleidung versand	2006-06-01	1	22	0	0	0	0	0	0	0	0	0	0.0454545	0	13300
kleidung versand	2006-07-12	4	68	1.315	0	0	0	0	0	0	0	0	0.0588235	5.26	13341
kleidung versand	2006-06-06	2	40	1.18	0	0	0	0	0	0	0	0	0.05	2.36	13305
kleidung versand	2006-07-28	1	62	1.4	0	0	0	0	0	0	0	0	0.016129	1.4	13357
kleidung versand	2006-08-31	1	45	0.85	0	0	0	0	0	0	0	0	0.0222222	0.85	13391
kleidung versand	2006-06-11	1	37	0.76	0	0	0	0	0	0	0	0	0.027027	0.76	13310
kleidung versand	2006-05-09	0	8	0	0	0	0	0	0	0	0	0	0	0	13277
kleidung versand	2006-06-22	1	37	0.82	0	0	0	0	0	0	0	0	0.027027	0.82	13321
kleidung versand	2006-06-20	0	58	0	0	0	0	0	0	0	0	0	0	0	13319
kleidung versand	2006-08-16	0	43	0	0	0	0	0	0	0	0	0	0	0	13376
kleidung versand	2006-06-30	0	19	0	0	0	0	0	0	0	0	0	0	0	13329
kleidung versand	2006-06-12	2	50	0.68	0	0	0	0	0	0	0	0	0.04	1.36	13311
kleidung versand	2006-05-25	1	21	0	0	0	0	0	0	0	0	0	0.047619	0	13293
kleidung versand	2006-08-19	0	31	0	0	0	0	0	0	0	0	0	0	0	13379
kleidung versand	2006-06-14	2	39	0.735	0	0	0	0	0	0	0	0	0.0512821	1.47	13313
kleidung versand	2006-06-15	1	50	0.78	0	0	0	0	0	0	0	0	0.02	0.78	13314
kleidung versand	2006-07-25	1	70	1.35	0	0	0	0	0	0	0	0	0.0142857	1.35	13354
kleidung versand	2006-06-04	1	18	0.83	0	0	0	0	0	0	0	0	0.0555556	0.83	13303
kleidung versand	2006-05-14	3	96	0.543333	0	0	0	0	0	0	0	0	0.03125	1.63	13282
kleidung versand	2006-05-28	0	17	0	0	0	0	0	0	0	0	0	0	0	13296
kleidung versand	2006-05-30	0	14	0	0	0	0	0	0	0	0	0	0	0	13298
kleidung versand	2006-07-29	2	60	1.56	0	0	0	0	0	0	0	0	0.0333333	3.12	13358
kleidung versand	2006-05-27	0	33	0	0	0	0	0	0	0	0	0	0	0	13295
kleidung versand	2006-08-21	4	80	0.885	0	0	0	0	0	0	0	0	0.05	3.54	13381
kleidung versand	2006-05-31	1	12	0.83	0	0	0	0	0	0	0	0	0.0833333	0.83	13299
kleidung versand	2006-08-15	1	74	0.76	0	0	0	0	0	0	0	0	0.0135135	0.76	13375
kleidung versand	2006-07-06	1	37	0.82	0	0	0	0	0	0	0	0	0.027027	0.82	13335
kleidung versand	2006-08-20	1	62	0.86	0	0	0	0	0	0	0	0	0.016129	0.86	13380
kleidung versand	2006-05-29	1	17	0.83	0	0	0	0	0	0	0	0	0.0588235	0.83	13297
kleidung versand	2006-05-22	1	42	0	0	0	0	0	0	0	0	0	0.0238095	0	13290
kleidung versand	2006-08-24	3	65	0.87	0	0	0	0	0	0	0	0	0.0461538	2.61	13384
kleidung versand	2006-08-27	0	75	0	0	0	0	0	0	0	0	0	0	0	13387
kleidung versand	2006-08-12	0	13	0	0	0	0	0	0	0	0	0	0	0	13372
kleidung versand	2006-08-11	1	29	0	0	0	0	0	0	0	0	0	0.0344828	0	13371
kleidung versand	2006-08-22	0	67	0	0	0	0	0	0	0	0	0	0	0	13382
kleidung versand	2006-06-23	1	35	0.84	0	0	0	0	0	0	0	0	0.0285714	0.84	13322
kleidung versand	2006-07-03	0	39	0	0	0	0	0	0	0	0	0	0	0	13332
kleidung versand	2006-07-21	7	102	1.23571	0	0	0	0	0	0	0	0	0.0686275	8.65	13350
kleidung versand	2006-05-15	4	107	0.595	0	0	0	0	0	0	0	0	0.0373832	2.38	13283
kleidung versand	2006-08-08	1	38	0.85	0	0	0	0	0	0	0	0	0.0263158	0.85	13368
kleidung versand	2006-07-26	3	104	1.49333	0	0	0	0	0	0	0	0	0.0288462	4.48	13355
kleidung versand	2006-06-26	0	36	0	0	0	0	0	0	0	0	0	0	0	13325
kleidung versand	2006-06-27	1	52	0.79	0	0	0	0	0	0	0	0	0.0192308	0.79	13326
kleidung versand	2006-05-26	0	16	0	0	0	0	0	0	0	0	0	0	0	13294
kleidung versand	2006-06-09	0	31	0	0	0	0	0	0	0	0	0	0	0	13308
kleidung versand	2006-07-22	5	72	1.134	0	0	0	0	0	0	0	0	0.0694444	5.67	13351
kleidung versand	2006-05-10	0	28	0	0	0	0	0	0	0	0	0	0	0	13278
kleidung versand	2006-05-16	2	72	0.405	0	0	0	0	0	0	0	0	0.0277778	0.81	13284
kleidung versand	2006-07-31	0	20	0	0	0	0	0	0	0	0	0	0	0	13360
